Date	SWR_in
24.03.2019 12:26:00	523.8
24.03.2019 12:28:00	524.3
24.03.2019 12:30:00	524
24.03.2019 12:32:00	524
24.03.2019 12:34:00	523.3
24.03.2019 12:36:00	522.8
24.03.2019 12:38:00	522.7
24.03.2019 12:40:00	522.8
24.03.2019 12:42:00	522.8
24.03.2019 12:44:00	522.4
24.03.2019 12:46:00	522.4
24.03.2019 12:48:00	522.5
24.03.2019 12:50:00	522
24.03.2019 12:52:00	521.9
24.03.2019 12:54:00	521.4
24.03.2019 12:56:00	520.8
24.03.2019 12:58:00	520.1
24.03.2019 13:00:00	519.8
24.03.2019 13:02:00	519.2
24.03.2019 13:04:00	518.4
24.03.2019 13:06:00	518.1
24.03.2019 13:08:00	517.3
24.03.2019 13:10:00	517
24.03.2019 13:12:00	516.3
24.03.2019 13:14:00	515.3
24.03.2019 13:16:00	514.1
24.03.2019 13:18:00	513.5
24.03.2019 13:20:00	512.6
24.03.2019 13:22:00	511.3
24.03.2019 13:24:00	509.6
24.03.2019 13:26:00	508.5
24.03.2019 13:28:00	508.1
24.03.2019 13:30:00	507.6
24.03.2019 13:32:00	506.5
24.03.2019 13:34:00	505.4
24.03.2019 13:36:00	504.7
24.03.2019 13:38:00	502.8
24.03.2019 13:40:00	501.3
24.03.2019 13:42:00	500.4
24.03.2019 13:44:00	499.3
24.03.2019 13:46:00	497.4
24.03.2019 13:48:00	495.5
24.03.2019 13:50:00	494
24.03.2019 13:52:00	492.4
24.03.2019 13:54:00	491
24.03.2019 13:56:00	489.3
24.03.2019 13:58:00	488.1
24.03.2019 14:00:00	486.5
24.03.2019 14:02:00	485.1
24.03.2019 14:04:00	483.2
24.03.2019 14:06:00	481.4
24.03.2019 14:08:00	479.5
24.03.2019 14:10:00	477.9
24.03.2019 14:12:00	476.1
24.03.2019 14:14:00	474.3
24.03.2019 14:16:00	472.6
24.03.2019 14:18:00	470.2
24.03.2019 14:20:00	468.1
24.03.2019 14:22:00	465.4
24.03.2019 14:24:00	463.3
24.03.2019 14:26:00	461.5
24.03.2019 14:28:00	459.2
24.03.2019 14:30:00	456.8
24.03.2019 14:32:00	454.7
24.03.2019 14:34:00	452.5
24.03.2019 14:36:00	450.2
24.03.2019 14:38:00	447.7
24.03.2019 14:40:00	444.9
24.03.2019 14:42:00	442.5
24.03.2019 14:44:00	440
24.03.2019 14:46:00	437.1
24.03.2019 14:48:00	434.7
24.03.2019 14:50:00	432.2
24.03.2019 14:52:00	429.5
24.03.2019 14:54:00	426.3
24.03.2019 14:56:00	423.9
24.03.2019 14:58:00	421.7
24.03.2019 15:00:00	419.3
24.03.2019 15:02:00	417.1
24.03.2019 15:04:00	414.7
24.03.2019 15:06:00	411.2
24.03.2019 15:08:00	408.4
24.03.2019 15:10:00	405.8
24.03.2019 15:12:00	402.4
24.03.2019 15:14:00	399.3
24.03.2019 15:16:00	396.2
24.03.2019 15:18:00	393.9
24.03.2019 15:20:00	391.2
24.03.2019 15:22:00	389
24.03.2019 15:24:00	385.6
24.03.2019 15:26:00	382.4
24.03.2019 15:28:00	379.2
24.03.2019 15:30:00	375.6
24.03.2019 15:32:00	372.5
24.03.2019 15:34:00	369.2
24.03.2019 15:36:00	366.1
24.03.2019 15:38:00	363.3
24.03.2019 15:40:00	360.4
24.03.2019 15:42:00	357
24.03.2019 15:44:00	353.4
24.03.2019 15:46:00	349.9
24.03.2019 15:48:00	346.6
24.03.2019 15:50:00	343.3
24.03.2019 15:52:00	339.4
24.03.2019 15:54:00	335.6
24.03.2019 15:56:00	331.7
24.03.2019 15:58:00	327.8
24.03.2019 16:00:00	323.9
24.03.2019 16:02:00	319.9
24.03.2019 16:04:00	316.1
24.03.2019 16:06:00	312
24.03.2019 16:08:00	307.7
24.03.2019 16:10:00	303.5
24.03.2019 16:12:00	299.3
24.03.2019 16:14:00	294.9
24.03.2019 16:16:00	290.5
24.03.2019 16:18:00	286.2
24.03.2019 16:20:00	282.1
24.03.2019 16:22:00	277.8
24.03.2019 16:24:00	273.4
24.03.2019 16:26:00	269.3
24.03.2019 16:28:00	265.3
24.03.2019 16:30:00	260.7
24.03.2019 16:32:00	256.1
24.03.2019 16:34:00	251.8
24.03.2019 16:36:00	247.7
24.03.2019 16:38:00	243.9
24.03.2019 16:40:00	239.6
24.03.2019 16:42:00	234.5
24.03.2019 16:44:00	230.1
24.03.2019 16:46:00	225.3
24.03.2019 16:48:00	220.4
24.03.2019 16:50:00	215.4
24.03.2019 16:52:00	210
24.03.2019 16:54:00	205.5
24.03.2019 16:56:00	200.6
24.03.2019 16:58:00	196.1
24.03.2019 17:00:00	191.5
24.03.2019 17:02:00	186.9
24.03.2019 17:04:00	183
24.03.2019 17:06:00	179.2
24.03.2019 17:08:00	174.1
24.03.2019 17:10:00	150.9
24.03.2019 17:12:00	48.61
24.03.2019 17:14:00	33.13
24.03.2019 17:16:00	31.85
24.03.2019 17:18:00	30.39
24.03.2019 17:20:00	29.27
24.03.2019 17:22:00	28.73
24.03.2019 17:24:00	28.44
24.03.2019 17:26:00	27.76
24.03.2019 17:28:00	27.03
24.03.2019 17:30:00	26.34
24.03.2019 17:32:00	25.97
24.03.2019 17:34:00	25.72
24.03.2019 17:36:00	25.21
24.03.2019 17:38:00	25.01
24.03.2019 17:40:00	24.4
24.03.2019 17:42:00	23.79
24.03.2019 17:44:00	23.23
24.03.2019 17:46:00	22.87
24.03.2019 17:48:00	22.54
24.03.2019 17:50:00	21.8
24.03.2019 17:52:00	21.32
24.03.2019 17:54:00	20.7
24.03.2019 17:56:00	19.9
24.03.2019 17:58:00	18.99
24.03.2019 18:00:00	18.25
24.03.2019 18:02:00	17.38
24.03.2019 18:04:00	16.48
24.03.2019 18:06:00	15.86
24.03.2019 18:08:00	15.25
24.03.2019 18:10:00	14.45
24.03.2019 18:12:00	13.53
24.03.2019 18:14:00	12.8
24.03.2019 18:16:00	11.84
24.03.2019 18:18:00	10.89
24.03.2019 18:20:00	10.05
24.03.2019 18:22:00	9.42
24.03.2019 18:24:00	8.71
24.03.2019 18:26:00	8.05
24.03.2019 18:28:00	7.443
24.03.2019 18:30:00	6.738
24.03.2019 18:32:00	6.087
24.03.2019 18:34:00	5.523
24.03.2019 18:36:00	4.501
24.03.2019 18:38:00	3.501
24.03.2019 18:40:00	2.914
24.03.2019 18:42:00	2.525
24.03.2019 18:44:00	2.139
24.03.2019 18:46:00	1.962
24.03.2019 18:48:00	1.751
24.03.2019 18:50:00	1.232
24.03.2019 18:52:00	1.005
24.03.2019 18:54:00	1.03
24.03.2019 18:56:00	0.867
24.03.2019 18:58:00	0.731
24.03.2019 19:00:00	0.882
24.03.2019 19:02:00	0.893
24.03.2019 19:04:00	0.745
24.03.2019 19:06:00	0.72
24.03.2019 19:08:00	0.737
24.03.2019 19:10:00	0.552
24.03.2019 19:12:00	0.714
24.03.2019 19:14:00	0.569
24.03.2019 19:16:00	0.547
24.03.2019 19:18:00	0.555
24.03.2019 19:20:00	0.736
24.03.2019 19:22:00	1.146
24.03.2019 19:24:00	1.284
24.03.2019 19:26:00	1.379
24.03.2019 19:28:00	1.604
24.03.2019 19:30:00	1.624
24.03.2019 19:32:00	1.325
24.03.2019 19:34:00	1.259
24.03.2019 19:36:00	0.853
24.03.2019 19:38:00	0.809
24.03.2019 19:40:00	0.561
24.03.2019 19:42:00	0.301
24.03.2019 19:44:00	0.283
24.03.2019 19:46:00	0.443
24.03.2019 19:48:00	0.696
24.03.2019 19:50:00	0.762
24.03.2019 19:52:00	1.167
24.03.2019 19:54:00	1.823
24.03.2019 19:56:00	2.095
24.03.2019 19:58:00	2.206
24.03.2019 20:00:00	2.123
24.03.2019 20:02:00	2.106
24.03.2019 20:04:00	2.001
24.03.2019 20:06:00	1.704
24.03.2019 20:08:00	1.779
24.03.2019 20:10:00	1.654
24.03.2019 20:12:00	1.564
24.03.2019 20:14:00	1.409
24.03.2019 20:16:00	1.209
24.03.2019 20:18:00	1.185
24.03.2019 20:20:00	0.799
24.03.2019 20:22:00	0.482
24.03.2019 20:24:00	0.17
24.03.2019 20:26:00	0.23
24.03.2019 20:28:00	0.196
24.03.2019 20:30:00	0.336
24.03.2019 20:32:00	0.413
24.03.2019 20:34:00	0.306
24.03.2019 20:36:00	0.423
24.03.2019 20:38:00	0.658
24.03.2019 20:40:00	0.759
24.03.2019 20:42:00	0.881
24.03.2019 20:44:00	0.875
24.03.2019 20:46:00	1.133
24.03.2019 20:48:00	1.002
24.03.2019 20:50:00	0.875
24.03.2019 20:52:00	0.566
24.03.2019 20:54:00	0.462
24.03.2019 20:56:00	0.54
24.03.2019 20:58:00	0.953
24.03.2019 21:00:00	0.912
24.03.2019 21:02:00	1.11
24.03.2019 21:04:00	1.296
24.03.2019 21:06:00	0.989
24.03.2019 21:08:00	0.921
24.03.2019 21:10:00	0.873
24.03.2019 21:12:00	0.827
24.03.2019 21:14:00	0.564
24.03.2019 21:16:00	0.454
24.03.2019 21:18:00	0.669
24.03.2019 21:20:00	1.073
24.03.2019 21:22:00	1.352
24.03.2019 21:24:00	1.118
24.03.2019 21:26:00	1.258
24.03.2019 21:28:00	1.015
24.03.2019 21:30:00	1.092
24.03.2019 21:32:00	1.269
24.03.2019 21:34:00	1.129
24.03.2019 21:36:00	0.976
24.03.2019 21:38:00	1.044
24.03.2019 21:40:00	0.977
24.03.2019 21:42:00	1.116
24.03.2019 21:44:00	1.344
24.03.2019 21:46:00	1.309
24.03.2019 21:48:00	1.379
24.03.2019 21:50:00	1.694
24.03.2019 21:52:00	1.967
24.03.2019 21:54:00	2.043
24.03.2019 21:56:00	1.603
24.03.2019 21:58:00	1.513
24.03.2019 22:00:00	1.826
24.03.2019 22:02:00	1.436
24.03.2019 22:04:00	1.028
24.03.2019 22:06:00	1.133
24.03.2019 22:08:00	1.423
24.03.2019 22:10:00	1.12
24.03.2019 22:12:00	0.863
24.03.2019 22:14:00	0.812
24.03.2019 22:16:00	1.026
24.03.2019 22:18:00	1.298
24.03.2019 22:20:00	1.598
24.03.2019 22:22:00	1.68
24.03.2019 22:24:00	1.863
24.03.2019 22:26:00	1.963
24.03.2019 22:28:00	1.651
24.03.2019 22:30:00	1.769
24.03.2019 22:32:00	1.915
24.03.2019 22:34:00	1.962
24.03.2019 22:36:00	1.783
24.03.2019 22:38:00	1.518
24.03.2019 22:40:00	1.514
24.03.2019 22:42:00	1.659
24.03.2019 22:44:00	1.492
24.03.2019 22:46:00	1.237
24.03.2019 22:48:00	0.949
24.03.2019 22:50:00	0.853
24.03.2019 22:52:00	1.057
24.03.2019 22:54:00	1.476
24.03.2019 22:56:00	1.6
24.03.2019 22:58:00	1.584
24.03.2019 23:00:00	1.391
24.03.2019 23:02:00	1.342
24.03.2019 23:04:00	1.509
24.03.2019 23:06:00	1.477
24.03.2019 23:08:00	1.365
24.03.2019 23:10:00	1.351
24.03.2019 23:12:00	1.476
24.03.2019 23:14:00	1.688
24.03.2019 23:16:00	1.962
24.03.2019 23:18:00	1.565
24.03.2019 23:20:00	1.516
24.03.2019 23:22:00	1.488
24.03.2019 23:24:00	1.654
24.03.2019 23:26:00	1.821
24.03.2019 23:28:00	1.802
24.03.2019 23:30:00	1.702
24.03.2019 23:32:00	1.488
24.03.2019 23:34:00	1.167
24.03.2019 23:36:00	0.951
24.03.2019 23:38:00	1.049
24.03.2019 23:40:00	1.068
24.03.2019 23:42:00	1.224
24.03.2019 23:44:00	1.012
24.03.2019 23:46:00	0.86
24.03.2019 23:48:00	0.748
24.03.2019 23:50:00	0.474
24.03.2019 23:52:00	0.334
24.03.2019 23:54:00	0.147
24.03.2019 23:56:00	0.224
24.03.2019 23:58:00	0.289
25.03.2019 00:00:00	0.55
25.03.2019 00:02:00	0.802
25.03.2019 00:04:00	0.826
25.03.2019 00:06:00	0.046
25.03.2019 00:08:00	0
25.03.2019 00:10:00	0.098
25.03.2019 00:12:00	0.476
25.03.2019 00:14:00	0.801
25.03.2019 00:16:00	0.786
25.03.2019 00:18:00	0.771
25.03.2019 00:20:00	0.553
25.03.2019 00:22:00	0.641
25.03.2019 00:24:00	0.715
25.03.2019 00:26:00	0.193
25.03.2019 00:28:00	0.073
25.03.2019 00:30:00	0.333
25.03.2019 00:32:00	0.643
25.03.2019 00:34:00	0.857
25.03.2019 00:36:00	1.169
25.03.2019 00:38:00	1.047
25.03.2019 00:40:00	0.883
25.03.2019 00:42:00	0.423
25.03.2019 00:44:00	0.316
25.03.2019 00:46:00	0.388
25.03.2019 00:48:00	0.868
25.03.2019 00:50:00	0.435
25.03.2019 00:52:00	0.181
25.03.2019 00:54:00	0.144
25.03.2019 00:56:00	0.308
25.03.2019 00:58:00	0.549
25.03.2019 01:00:00	0.706
25.03.2019 01:02:00	0.618
25.03.2019 01:04:00	0.861
25.03.2019 01:06:00	0.942
25.03.2019 01:08:00	0.618
25.03.2019 01:10:00	0.537
25.03.2019 01:12:00	0.662
25.03.2019 01:14:00	0.709
25.03.2019 01:16:00	1.117
25.03.2019 01:18:00	0.615
25.03.2019 01:20:00	0.166
25.03.2019 01:22:00	0.383
25.03.2019 01:24:00	1.285
25.03.2019 01:26:00	1.81
25.03.2019 01:28:00	1.253
25.03.2019 01:30:00	0.561
25.03.2019 01:32:00	0.191
25.03.2019 01:34:00	0.324
25.03.2019 01:36:00	0.811
25.03.2019 01:38:00	1.321
25.03.2019 01:40:00	1.26
25.03.2019 01:42:00	1.051
25.03.2019 01:44:00	1.304
25.03.2019 01:46:00	2.319
25.03.2019 01:48:00	2.874
25.03.2019 01:50:00	2.93
25.03.2019 01:52:00	2.867
25.03.2019 01:54:00	2.458
25.03.2019 01:56:00	1.97
25.03.2019 01:58:00	2.212
25.03.2019 02:00:00	2.291
25.03.2019 02:02:00	2.279
25.03.2019 02:04:00	2.357
25.03.2019 02:06:00	2.465
25.03.2019 02:08:00	2.502
25.03.2019 02:10:00	2.522
25.03.2019 02:12:00	2.58
25.03.2019 02:14:00	2.426
25.03.2019 02:16:00	2.167
25.03.2019 02:18:00	1.939
25.03.2019 02:20:00	1.77
25.03.2019 02:22:00	1.644
25.03.2019 02:24:00	1.441
25.03.2019 02:26:00	1.497
25.03.2019 02:28:00	1.524
25.03.2019 02:30:00	1.474
25.03.2019 02:32:00	1.191
25.03.2019 02:34:00	1.177
25.03.2019 02:36:00	1.231
25.03.2019 02:38:00	1.126
25.03.2019 02:40:00	0.922
25.03.2019 02:42:00	0.69
25.03.2019 02:44:00	0.335
25.03.2019 02:46:00	0
25.03.2019 02:48:00	0
25.03.2019 02:50:00	0
25.03.2019 02:52:00	0.084
25.03.2019 02:54:00	0.378
25.03.2019 02:56:00	0.434
25.03.2019 02:58:00	0.51
25.03.2019 03:00:00	0.799
25.03.2019 03:02:00	0.844
25.03.2019 03:04:00	0.772
25.03.2019 03:06:00	0.689
25.03.2019 03:08:00	0.444
25.03.2019 03:10:00	0.422
25.03.2019 03:12:00	0.465
25.03.2019 03:14:00	0.653
25.03.2019 03:16:00	0.422
25.03.2019 03:18:00	0.312
25.03.2019 03:20:00	0.333
25.03.2019 03:22:00	0.389
25.03.2019 03:24:00	0.452
25.03.2019 03:26:00	0.805
25.03.2019 03:28:00	0.767
25.03.2019 03:30:00	0.628
25.03.2019 03:32:00	0.765
25.03.2019 03:34:00	0.836
25.03.2019 03:36:00	0.732
25.03.2019 03:38:00	0.782
25.03.2019 03:40:00	0.825
25.03.2019 03:42:00	1.086
25.03.2019 03:44:00	0.975
25.03.2019 03:46:00	0.84
25.03.2019 03:48:00	1.014
25.03.2019 03:50:00	1.161
25.03.2019 03:52:00	1.159
25.03.2019 03:54:00	1.035
25.03.2019 03:56:00	1.102
25.03.2019 03:58:00	1.217
25.03.2019 04:00:00	0.996
25.03.2019 04:02:00	0.885
25.03.2019 04:04:00	0.951
25.03.2019 04:06:00	1.195
25.03.2019 04:08:00	1.337
25.03.2019 04:10:00	1.415
25.03.2019 04:12:00	1.508
25.03.2019 04:14:00	1.573
25.03.2019 04:16:00	1.438
25.03.2019 04:18:00	1.394
25.03.2019 04:20:00	1.324
25.03.2019 04:22:00	1.394
25.03.2019 04:24:00	1.253
25.03.2019 04:26:00	1.243
25.03.2019 04:28:00	1.439
25.03.2019 04:30:00	1.703
25.03.2019 04:32:00	1.689
25.03.2019 04:34:00	1.53
25.03.2019 04:36:00	1.59
25.03.2019 04:38:00	1.698
25.03.2019 04:40:00	1.575
25.03.2019 04:42:00	1.336
25.03.2019 04:44:00	1.313
25.03.2019 04:46:00	1.397
25.03.2019 04:48:00	1.633
25.03.2019 04:50:00	1.664
25.03.2019 04:52:00	1.779
25.03.2019 04:54:00	1.926
25.03.2019 04:56:00	1.817
25.03.2019 04:58:00	1.53
25.03.2019 05:00:00	1.379
25.03.2019 05:02:00	1.231
25.03.2019 05:04:00	1.356
25.03.2019 05:06:00	1.477
25.03.2019 05:08:00	1.663
25.03.2019 05:10:00	1.743
25.03.2019 05:12:00	1.759
25.03.2019 05:14:00	1.716
25.03.2019 05:16:00	1.644
25.03.2019 05:18:00	1.508
25.03.2019 05:20:00	1.469
25.03.2019 05:22:00	1.274
25.03.2019 05:24:00	1.224
25.03.2019 05:26:00	1.133
25.03.2019 05:28:00	1.204
25.03.2019 05:30:00	1.37
25.03.2019 05:32:00	1.487
25.03.2019 05:34:00	1.575
25.03.2019 05:36:00	1.734
25.03.2019 05:38:00	1.834
25.03.2019 05:40:00	1.754
25.03.2019 05:42:00	1.564
25.03.2019 05:44:00	1.417
25.03.2019 05:46:00	1.334
25.03.2019 05:48:00	1.39
25.03.2019 05:50:00	1.433
25.03.2019 05:52:00	1.516
25.03.2019 05:54:00	1.649
25.03.2019 05:56:00	1.808
25.03.2019 05:58:00	1.979
25.03.2019 06:00:00	2.171
25.03.2019 06:02:00	2.361
25.03.2019 06:04:00	2.499
25.03.2019 06:06:00	2.499
25.03.2019 06:08:00	2.523
25.03.2019 06:10:00	2.555
25.03.2019 06:12:00	2.709
25.03.2019 06:14:00	2.881
25.03.2019 06:16:00	3.135
25.03.2019 06:18:00	3.527
25.03.2019 06:20:00	4.061
25.03.2019 06:22:00	4.337
25.03.2019 06:24:00	4.565
25.03.2019 06:26:00	4.885
25.03.2019 06:28:00	5.681
25.03.2019 06:30:00	6.6
25.03.2019 06:32:00	7.813
25.03.2019 06:34:00	9.08
25.03.2019 06:36:00	9.47
25.03.2019 06:38:00	9.07
25.03.2019 06:40:00	9.11
25.03.2019 06:42:00	9.31
25.03.2019 06:44:00	9.65
25.03.2019 06:46:00	10.46
25.03.2019 06:48:00	11.91
25.03.2019 06:50:00	13.16
25.03.2019 06:52:00	13.45
25.03.2019 06:54:00	12.8
25.03.2019 06:56:00	11.82
25.03.2019 06:58:00	10.97
25.03.2019 07:00:00	10.22
25.03.2019 07:02:00	10.49
25.03.2019 07:04:00	11.01
25.03.2019 07:06:00	11.89
25.03.2019 07:08:00	14.47
25.03.2019 07:10:00	17.78
25.03.2019 07:12:00	19.68
25.03.2019 07:14:00	21.77
25.03.2019 07:16:00	25.06
25.03.2019 07:18:00	26.88
25.03.2019 07:20:00	27.81
25.03.2019 07:22:00	28.95
25.03.2019 07:24:00	31.1
25.03.2019 07:26:00	35.51
25.03.2019 07:28:00	39.29
25.03.2019 07:30:00	40.74
25.03.2019 07:32:00	39.44
25.03.2019 07:34:00	38.87
25.03.2019 07:36:00	40.86
25.03.2019 07:38:00	39.06
25.03.2019 07:40:00	38.47
25.03.2019 07:42:00	38.57
25.03.2019 07:44:00	44.09
25.03.2019 07:46:00	53.31
25.03.2019 07:48:00	62.18
25.03.2019 07:50:00	51.49
25.03.2019 07:52:00	43.13
25.03.2019 07:54:00	41.06
25.03.2019 07:56:00	46.38
25.03.2019 07:58:00	53.33
25.03.2019 08:00:00	45.23
25.03.2019 08:02:00	44.5
25.03.2019 08:04:00	48.67
25.03.2019 08:06:00	51.58
25.03.2019 08:08:00	54.02
25.03.2019 08:10:00	60.77
25.03.2019 08:12:00	71.94
25.03.2019 08:14:00	85.8
25.03.2019 08:16:00	96.5
25.03.2019 08:18:00	88.4
25.03.2019 08:20:00	81.3
25.03.2019 08:22:00	81
25.03.2019 08:24:00	82.8
25.03.2019 08:26:00	83.4
25.03.2019 08:28:00	84.7
25.03.2019 08:30:00	79.65
25.03.2019 08:32:00	70.42
25.03.2019 08:34:00	65.88
25.03.2019 08:36:00	59.1
25.03.2019 08:38:00	55
25.03.2019 08:40:00	68.46
25.03.2019 08:42:00	79
25.03.2019 08:44:00	76.23
25.03.2019 08:46:00	64.47
25.03.2019 08:48:00	60.43
25.03.2019 08:50:00	66.87
25.03.2019 08:52:00	80.1
25.03.2019 08:54:00	79.58
25.03.2019 08:56:00	67.52
25.03.2019 08:58:00	58.04
25.03.2019 09:00:00	51.41
25.03.2019 09:02:00	54.62
25.03.2019 09:04:00	68.45
25.03.2019 09:06:00	86.4
25.03.2019 09:08:00	108.4
25.03.2019 09:10:00	110.3
25.03.2019 09:12:00	110.4
25.03.2019 09:14:00	120.1
25.03.2019 09:16:00	118.5
25.03.2019 09:18:00	113
25.03.2019 09:20:00	107.3
25.03.2019 09:22:00	107.1
25.03.2019 09:24:00	107.7
25.03.2019 09:26:00	109.7
25.03.2019 09:28:00	109.6
25.03.2019 09:30:00	118.1
25.03.2019 09:32:00	130.3
25.03.2019 09:34:00	134.4
25.03.2019 09:36:00	126.9
25.03.2019 09:38:00	125.4
25.03.2019 09:40:00	121.4
25.03.2019 09:42:00	122.9
25.03.2019 09:44:00	115.3
25.03.2019 09:46:00	118.8
25.03.2019 09:48:00	142.4
25.03.2019 09:50:00	151.1
25.03.2019 09:52:00	135.9
25.03.2019 09:54:00	152.6
25.03.2019 09:56:00	150.7
25.03.2019 09:58:00	142
25.03.2019 10:00:00	175.5
25.03.2019 10:02:00	188.4
25.03.2019 10:04:00	174.7
25.03.2019 10:06:00	185.4
25.03.2019 10:08:00	171.6
25.03.2019 10:10:00	182.7
25.03.2019 10:12:00	181.7
25.03.2019 10:14:00	187.6
25.03.2019 10:16:00	187.9
25.03.2019 10:18:00	183.7
25.03.2019 10:20:00	183.7
25.03.2019 10:22:00	165.4
25.03.2019 10:24:00	145
25.03.2019 10:26:00	133.3
25.03.2019 10:28:00	210.7
25.03.2019 10:30:00	262.9
25.03.2019 10:32:00	242.3
25.03.2019 10:34:00	216.2
25.03.2019 10:36:00	189.1
25.03.2019 10:38:00	171.2
25.03.2019 10:40:00	206.2
25.03.2019 10:42:00	259.4
25.03.2019 10:44:00	236.2
25.03.2019 10:46:00	166
25.03.2019 10:48:00	127.1
25.03.2019 10:50:00	109.5
25.03.2019 10:52:00	114.6
25.03.2019 10:54:00	135.6
25.03.2019 10:56:00	117
25.03.2019 10:58:00	105.8
25.03.2019 11:00:00	140.5
25.03.2019 11:02:00	186.4
25.03.2019 11:04:00	165.3
25.03.2019 11:06:00	122.5
25.03.2019 11:08:00	127.1
25.03.2019 11:10:00	117.9
25.03.2019 11:12:00	111.9
25.03.2019 11:14:00	103.3
25.03.2019 11:16:00	98.2
25.03.2019 11:18:00	105.3
25.03.2019 11:20:00	115.8
25.03.2019 11:22:00	124
25.03.2019 11:24:00	128.9
25.03.2019 11:26:00	113.2
25.03.2019 11:28:00	91.4
25.03.2019 11:30:00	83.6
25.03.2019 11:32:00	126
25.03.2019 11:34:00	108.9
25.03.2019 11:36:00	90
25.03.2019 11:38:00	95.4
25.03.2019 11:40:00	104.4
25.03.2019 11:42:00	118.8
25.03.2019 11:44:00	132.6
25.03.2019 11:46:00	120.8
25.03.2019 11:48:00	114.3
25.03.2019 11:50:00	115.2
25.03.2019 11:52:00	120.4
25.03.2019 11:54:00	109.6
25.03.2019 11:56:00	111.5
25.03.2019 11:58:00	154.9
25.03.2019 12:00:00	164.3
25.03.2019 12:02:00	209.1
25.03.2019 12:04:00	152.2
25.03.2019 12:06:00	174.8
25.03.2019 12:08:00	219.1
25.03.2019 12:10:00	235
25.03.2019 12:12:00	301.5
25.03.2019 12:14:00	183.7
25.03.2019 12:16:00	170.4
25.03.2019 12:18:00	143.8
25.03.2019 12:20:00	127.4
25.03.2019 12:22:00	143.3
25.03.2019 12:24:00	151.7
25.03.2019 12:26:00	225.9
25.03.2019 12:28:00	359.2
25.03.2019 12:30:00	278.3
25.03.2019 12:32:00	360.5
25.03.2019 12:34:00	374.7
25.03.2019 12:36:00	421.8
25.03.2019 12:38:00	413
25.03.2019 12:40:00	343.8
25.03.2019 12:42:00	226.3
25.03.2019 12:44:00	188
25.03.2019 12:46:00	321.7
25.03.2019 12:48:00	451.9
25.03.2019 12:50:00	324.4
25.03.2019 12:52:00	474.4
25.03.2019 12:54:00	452.8
25.03.2019 12:56:00	470.3
25.03.2019 12:58:00	446.1
25.03.2019 13:00:00	335.4
25.03.2019 13:02:00	322.4
25.03.2019 13:04:00	504
25.03.2019 13:06:00	516.6
25.03.2019 13:08:00	551.3
25.03.2019 13:10:00	514
25.03.2019 13:12:00	536.4
25.03.2019 13:14:00	467.3
25.03.2019 13:16:00	477
25.03.2019 13:18:00	398.5
25.03.2019 13:20:00	428.3
25.03.2019 13:22:00	541.1
25.03.2019 13:24:00	610.9
25.03.2019 13:26:00	628.6
25.03.2019 13:28:00	646.5
25.03.2019 13:30:00	618.7
25.03.2019 13:32:00	467.6
25.03.2019 13:34:00	512.9
25.03.2019 13:36:00	452.8
25.03.2019 13:38:00	542.1
25.03.2019 13:40:00	438.4
25.03.2019 13:42:00	371.7
25.03.2019 13:44:00	241.7
25.03.2019 13:46:00	225.1
25.03.2019 13:48:00	229.9
25.03.2019 13:50:00	475.4
25.03.2019 13:52:00	531.3
25.03.2019 13:54:00	374.1
25.03.2019 13:56:00	204.4
25.03.2019 13:58:00	171.7
25.03.2019 14:00:00	190.6
25.03.2019 14:02:00	143.7
25.03.2019 14:04:00	189.6
25.03.2019 14:06:00	183.4
25.03.2019 14:08:00	165.9
25.03.2019 14:10:00	175.7
25.03.2019 14:12:00	239.3
25.03.2019 14:14:00	440.2
25.03.2019 14:16:00	460.4
25.03.2019 14:18:00	416.4
25.03.2019 14:20:00	403.7
25.03.2019 14:22:00	479.5
25.03.2019 14:24:00	486.8
25.03.2019 14:26:00	554
25.03.2019 14:28:00	434.2
25.03.2019 14:30:00	436.3
25.03.2019 14:32:00	396.1
25.03.2019 14:34:00	348.9
25.03.2019 14:36:00	208.7
25.03.2019 14:38:00	119.1
25.03.2019 14:40:00	131.3
25.03.2019 14:42:00	209.2
25.03.2019 14:44:00	305.9
25.03.2019 14:46:00	326.8
25.03.2019 14:48:00	294.5
25.03.2019 14:50:00	198.6
25.03.2019 14:52:00	131.9
25.03.2019 14:54:00	105.7
25.03.2019 14:56:00	87.2
25.03.2019 14:58:00	68.96
25.03.2019 15:00:00	72.22
25.03.2019 15:02:00	81.7
25.03.2019 15:04:00	84.9
25.03.2019 15:06:00	77.84
25.03.2019 15:08:00	87
25.03.2019 15:10:00	109.2
25.03.2019 15:12:00	141
25.03.2019 15:14:00	208.8
25.03.2019 15:16:00	185.8
25.03.2019 15:18:00	148.5
25.03.2019 15:20:00	143.8
25.03.2019 15:22:00	156.4
25.03.2019 15:24:00	145.8
25.03.2019 15:26:00	135.1
25.03.2019 15:28:00	130.9
25.03.2019 15:30:00	133.4
25.03.2019 15:32:00	134.3
25.03.2019 15:34:00	142.8
25.03.2019 15:36:00	135.5
25.03.2019 15:38:00	121.9
25.03.2019 15:40:00	95.7
25.03.2019 15:42:00	73.43
25.03.2019 15:44:00	93.8
25.03.2019 15:46:00	130.9
25.03.2019 15:48:00	116.5
25.03.2019 15:50:00	93.7
25.03.2019 15:52:00	114.6
25.03.2019 15:54:00	128
25.03.2019 15:56:00	105.9
25.03.2019 15:58:00	108.7
